date,asset,close,ret
2019-08-01,TLT,113.840866,0.019665819
2019-08-02,TLT,114.89288,0.009198683
2019-08-05,TLT,116.87918,0.017140515
2019-08-06,TLT,117.813446,0.0079616485
2019-08-07,TLT,117.85554,0.00035720755
2019-08-08,TLT,118.108055,0.0021403115
2019-08-09,TLT,117.87233,-0.0019978397
2019-08-12,TLT,120.329926,0.020635262
2019-08-13,TLT,119.917564,-0.0034328063
2019-08-14,TLT,122.61925,0.022279462
2019-08-15,TLT,123.982735,0.011058315
2019-08-16,TLT,122.98956,-0.008042822
2019-08-19,TLT,121.23047,-0.014406064
2019-08-20,TLT,122.48458,0.010291718
2019-08-21,TLT,121.66813,-0.006688069
2019-08-22,TLT,120.86014,-0.0066630915
2019-08-23,TLT,122.846436,0.016301092
2019-08-26,TLT,122.349915,-0.004049992
2019-08-27,TLT,124.23516,0.015291137
2019-08-28,TLT,124.39513,0.0012867743
2019-08-29,TLT,123.92378,-0.003796284
2019-08-30,TLT,123.95746,0.00027171196
2019-09-03,TLT,124.11759,0.0012910076
2019-09-04,TLT,124.303154,0.0014939345
2019-09-05,TLT,122.05196,-0.018276485
2019-09-06,TLT,122.92042,0.007090249
2019-09-09,TLT,120.736694,-0.01792504
2019-09-10,TLT,118.62041,-0.017683556
2019-09-11,TLT,118.409645,-0.0017783574
2019-09-12,TLT,117.63396,-0.006572438
2019-09-13,TLT,115.121414,-0.021590397
2019-09-16,TLT,116.58844,0.01266278
2019-09-17,TLT,117.2208,0.0054092295
2019-09-18,TLT,117.71822,0.0042344774
2019-09-19,TLT,118.07238,0.0030039938
2019-09-20,TLT,119.63211,0.013123462
2019-09-23,TLT,119.60688,-0.00021092221
2019-09-24,TLT,121.04868,0.011982438
2019-09-25,TLT,119.27809,-0.014735135
2019-09-26,TLT,120.04528,0.006411339
2019-09-27,TLT,120.34044,0.0024557076
2019-09-30,TLT,120.63545,0.0024484904
2019-10-01,TLT,120.998695,0.0030065565
2019-10-02,TLT,121.294304,0.0024400926
2019-10-03,TLT,122.40079,0.009080946
2019-10-04,TLT,123.304504,0.007356139
2019-10-07,TLT,122.28245,-0.008323426
2019-10-08,TLT,122.61183,0.0026900102
2019-10-09,TLT,121.91934,-0.00566383
2019-10-10,TLT,120.10332,-0.015007346
2019-10-11,TLT,118.61691,-0.012453269
2019-10-14,TLT,119.47834,0.0072360206
2019-10-15,TLT,118.034065,-0.0121618295
2019-10-16,TLT,118.177704,0.0012161852
2019-10-17,TLT,117.890526,-0.00243301
2019-10-18,TLT,117.890526,0.0
2019-10-21,TLT,117.00365,-0.0075513427
2019-10-22,TLT,117.68786,0.0058307494
2019-10-23,TLT,117.80606,0.0010038664
2019-10-24,TLT,117.56955,-0.00200965
2019-10-25,TLT,116.99525,-0.0048967605
2019-10-28,TLT,115.93101,-0.009138059
2019-10-29,TLT,116.00705,0.0006557111
2019-10-30,TLT,117.70471,0.0145280855
2019-10-31,TLT,119.29259,0.013400145
2019-11-01,TLT,118.925354,-0.003083173
2019-11-04,TLT,117.36016,-0.013248514
2019-11-05,TLT,116.04018,-0.011311024
2019-11-06,TLT,116.742485,0.0060340473
2019-11-07,TLT,114.62724,-0.018285027
2019-11-08,TLT,114.14496,-0.0042162924
2019-11-11,TLT,114.22115,0.0006673036
2019-11-12,TLT,114.74571,0.0045819725
2019-11-13,TLT,115.49029,0.0064679557
2019-11-14,TLT,116.68323,0.010276368
2019-11-15,TLT,116.55634,-0.0010880184
2019-11-18,TLT,116.76784,0.0018128811
2019-11-19,TLT,117.74084,0.008298244
2019-11-20,TLT,118.9592,0.010294647
2019-11-21,TLT,118.21463,-0.0062786886
2019-11-22,TLT,118.36693,0.0012874883
2019-11-25,TLT,118.7139,0.0029270174
2019-11-26,TLT,119.40759,0.0058264127
2019-11-27,TLT,119.06072,-0.002909155
2019-11-29,TLT,118.806946,-0.0021337632
2019-12-02,TLT,117.22283,-0.0134232035
2019-12-03,TLT,119.68071,0.020750778
2019-12-04,TLT,118.48568,-0.010035339
2019-12-05,TLT,117.90934,-0.0048760828
2019-12-06,TLT,117.256775,-0.005549836
2019-12-09,TLT,117.51101,0.0021658372
2019-12-10,TLT,117.51952,7.24536e-05
2019-12-11,TLT,118.44333,0.007830131
2019-12-12,TLT,116.493965,-0.016595138
2019-12-13,TLT,117.84157,0.0115016075
2019-12-16,TLT,116.78212,-0.009031104
2019-12-17,TLT,116.6211,-0.0013797444
2019-12-18,TLT,115.663376,-0.00824619
2019-12-19,TLT,115.84845,0.0015988288
2019-12-20,TLT,116.00124,0.0013180427
2019-12-23,TLT,115.83149,-0.001464453
2019-12-24,TLT,116.162544,0.002853995
2019-12-26,TLT,116.44265,0.0024084218
2019-12-27,TLT,116.57003,0.0010933344
2019-12-30,TLT,116.145546,-0.003648099
2019-12-31,TLT,115.00805,-0.009841993
2020-01-02,TLT,116.30688,0.011230073
2020-01-03,TLT,118.09799,0.015282529
2020-01-06,TLT,117.42741,-0.005694396
2020-01-07,TLT,116.850105,-0.004928362
2020-01-08,TLT,116.077644,-0.006632647
2020-01-09,TLT,116.48511,0.0035041166
2020-01-10,TLT,117.5208,0.008851889
2020-01-13,TLT,117.164276,-0.0030383004
2020-01-14,TLT,117.76698,0.0051309327
2020-01-15,TLT,118.54791,0.0066092527
2020-01-16,TLT,118.17437,-0.0031559605
2020-01-17,TLT,117.164276,-0.008584225
2020-01-21,TLT,118.39513,0.010450539
2020-01-22,TLT,118.81107,0.0035070532
2020-01-23,TLT,119.64294,0.0069771674
2020-01-24,TLT,120.610725,0.008056435
2020-01-27,TLT,122.48688,0.015435687
2020-01-28,TLT,121.52751,-0.007863231
2020-01-29,TLT,122.71592,0.009731417
2020-01-30,TLT,122.73302,0.00013931593
2020-01-31,TLT,123.85354,0.009088324
2020-02-03,TLT,123.75319,-0.00081055495
2020-02-04,TLT,122.086586,-0.013558657
2020-02-05,TLT,120.75158,-0.010995143
2020-02-06,TLT,121.29582,0.0044970014
2020-02-07,TLT,122.8094,0.012401207
2020-02-10,TLT,123.149445,0.0027650343
2020-02-11,TLT,122.52876,-0.0050528133
2020-02-12,TLT,121.908035,-0.00507885
2020-02-13,TLT,122.37571,0.0038289477
2020-02-14,TLT,122.911316,0.0043671876
2020-02-18,TLT,123.75319,0.006826085
2020-02-19,TLT,123.7447,-6.86189e-05
2020-02-20,TLT,124.71408,0.007803211
2020-02-21,TLT,125.87894,0.009296862
2020-02-24,TLT,127.7581,0.014818026
2020-02-25,TLT,128.43831,0.00531005
2020-02-26,TLT,127.7581,-0.00531005
2020-02-27,TLT,129.1441,0.010790215
2020-02-28,TLT,132.06062,0.022332218
2020-03-02,TLT,131.0891,-0.007383869
2020-03-03,TLT,133.12422,0.015405476
2020-03-04,TLT,131.71063,-0.010675354
2020-03-05,TLT,134.9892,0.024587415
2020-03-06,TLT,142.0145,0.050734386
2020-03-09,TLT,145.8636,0.026742814
2020-03-10,TLT,138.38686,-0.052618884
2020-03-11,TLT,133.29454,-0.0374918
2020-03-12,TLT,134.1206,0.0061781667
2020-03-13,TLT,131.0891,-0.022862222
2020-03-16,TLT,139.5791,0.06275426
2020-03-17,TLT,130.27155,-0.06901039
2020-03-18,TLT,122.92257,-0.058066443
2020-03-19,TLT,126.269165,0.02686122
2020-03-20,TLT,135.76407,0.07250273
2020-03-23,TLT,141.35883,0.040382933
2020-03-24,TLT,138.72755,-0.018789552
2020-03-25,TLT,138.41243,-0.002274119
2020-03-26,TLT,139.09367,0.004909768
2020-03-27,TLT,142.80649,0.026342865
2020-03-30,TLT,141.63132,-0.0082631605
2020-03-31,TLT,140.48175,-0.008149733
2020-04-01,TLT,142.44997,0.013913235
2020-04-02,TLT,143.35391,0.006325659
2020-04-03,TLT,143.69511,0.0023773077
2020-04-06,TLT,143.31982,-0.002615126
2020-04-07,TLT,141.8189,-0.01052782
2020-04-08,TLT,140.78702,-0.007302609
2020-04-09,TLT,141.04283,0.0018153767
2020-04-13,TLT,139.75516,-0.009171597
2020-04-14,TLT,139.72095,-0.00024481668
2020-04-15,TLT,143.4221,0.026144858
2020-04-16,TLT,145.05096,0.011293101
2020-04-17,TLT,143.10661,-0.01349526
2020-04-20,TLT,144.25783,0.008012271
2020-04-21,TLT,146.07433,0.012513402
2020-04-22,TLT,144.58192,-0.010269273
2020-04-23,TLT,145.34935,0.005293857
2020-04-24,TLT,145.69054,0.0023446043
2020-04-27,TLT,142.97867,-0.018789314
2020-04-28,TLT,144.62459,0.011445891
2020-04-29,TLT,143.87413,-0.005202515
2020-04-30,TLT,142.19409,-0.011745854
2020-05-01,TLT,143.4118,0.008527273
2020-05-04,TLT,142.73723,-0.0047148652
2020-05-05,TLT,141.82355,-0.0064217155
2020-05-06,TLT,139.5351,-0.016267512
2020-05-07,TLT,141.86621,0.016568288
2020-05-08,TLT,140.02184,-0.01308606
2020-05-11,TLT,138.92882,-0.007836678
2020-05-12,TLT,140.35481,0.010211893
2020-05-13,TLT,141.33678,0.0069719376
2020-05-14,TLT,142.72012,0.009740002
2020-05-15,TLT,142.35289,-0.002576417
2020-05-18,TLT,139.22777,-0.022197906
2020-05-19,TLT,139.74863,0.0037340748
2020-05-20,TLT,140.167,0.0029893368
2020-05-21,TLT,140.51707,0.0024943866
2020-05-22,TLT,141.36241,0.0059978785
2020-05-26,TLT,139.46675,-0.013500658
2020-05-27,TLT,139.21057,-0.0018385412
2020-05-28,TLT,138.69829,-0.0036867044
2020-05-29,TLT,139.6888,0.007116086
2020-06-01,TLT,138.74832,-0.0067554144
2020-06-02,TLT,138.24387,-0.0036423851
2020-06-03,TLT,136.40553,-0.013386962
2020-06-04,TLT,134.43056,-0.014584545
2020-06-05,TLT,133.47302,-0.007148384
2020-06-08,TLT,133.986,0.0038358818
2020-06-09,TLT,135.50793,0.011294936
2020-06-10,TLT,137.5171,0.0147181135
2020-06-11,TLT,140.11629,0.018724391
2020-06-12,TLT,138.7654,-0.009687992
2020-06-15,TLT,138.84233,0.00055427
2020-06-16,TLT,136.7134,-0.015452258
2020-06-17,TLT,137.27777,0.0041196775
2020-06-18,TLT,138.7312,0.010531858
2020-06-19,TLT,138.84233,0.0008007231
2020-06-22,TLT,138.85945,0.00012330033
2020-06-23,TLT,137.91043,-0.0068578566
2020-06-24,TLT,139.38951,0.01066783
2020-06-25,TLT,139.79141,0.0028791474
2020-06-26,TLT,141.28763,0.010646329
2020-06-29,TLT,140.843,-0.0031519174
2020-06-30,TLT,140.15906,-0.0048679076
2020-07-01,TLT,139.88689,-0.0019437604
2020-07-02,TLT,140.0324,0.0010396413
2020-07-06,TLT,139.45885,-0.00410423
2020-07-07,TLT,141.419,0.013957606
2020-07-08,TLT,140.85408,-0.0040026978
2020-07-09,TLT,143.0969,0.015797514
2020-07-10,TLT,142.37778,-0.005038049
2020-07-13,TLT,142.84856,0.0033010966
2020-07-14,TLT,143.05402,0.0014372702
2020-07-15,TLT,142.38634,-0.0046782456
2020-07-16,TLT,143.06258,0.0047380826
2020-07-17,TLT,142.76305,-0.0020958942
2020-07-20,TLT,143.11397,0.0024550543
2020-07-21,TLT,143.19954,0.0005977454
2020-07-22,TLT,143.62752,0.0029842292
2020-07-23,TLT,145.30527,0.011613555
2020-07-24,TLT,145.29674,-5.87034e-05
2020-07-27,TLT,144.7575,-0.0037181387
2020-07-28,TLT,145.75891,0.006893984
2020-07-29,TLT,145.51068,-0.0017044693
2020-07-30,TLT,146.4694,0.006567081
2020-07-31,TLT,146.37529,-0.0006427722
2020-08-03,TLT,145.63829,-0.0050477176
2020-08-04,TLT,147.0266,0.009487411
2020-08-05,TLT,145.7411,-0.008781708
2020-08-06,TLT,146.55531,0.005571133
2020-08-07,TLT,145.57832,-0.0066886744
2020-08-10,TLT,144.92703,-0.0044838553
2020-08-11,TLT,143.20453,-0.011956512
2020-08-12,TLT,141.902,-0.009137252
2020-08-13,TLT,140.3852,-0.010746606
2020-08-14,TLT,139.8368,-0.003913942
2020-08-17,TLT,140.18814,0.0025093036
2020-08-18,TLT,141.19072,0.007126214
2020-08-19,TLT,140.30812,-0.0062707313
2020-08-20,TLT,141.57639,0.008998532
2020-08-21,TLT,142.42473,0.00597424
2020-08-24,TLT,142.19342,-0.001625392
2020-08-25,TLT,141.10512,-0.0076831174
2020-08-26,TLT,140.56516,-0.0038340108
2020-08-27,TLT,138.17432,-0.017155068
2020-08-28,TLT,138.07143,-0.0007449166
2020-08-31,TLT,138.98843,0.006619586
2020-09-01,TLT,140.5781,0.011372447
2020-09-02,TLT,141.9165,0.009475717
2020-09-03,TLT,142.3197,0.0028370665
2020-09-04,TLT,139.61725,-0.019171212
2020-09-08,TLT,140.47516,0.006125927
2020-09-09,TLT,140.09769,-0.0026907248
2020-09-10,TLT,140.80978,0.0050699874
2020-09-11,TLT,141.11002,0.002129911
2020-09-14,TLT,141.10146,-6.066501e-05
2020-09-15,TLT,140.75822,-0.002435477
2020-09-16,TLT,140.3379,-0.0029905706
2020-09-17,TLT,140.76683,0.0030517087
2020-09-18,TLT,140.32933,-0.0031128163
2020-09-21,TLT,141.04143,0.0050616395
2020-09-22,TLT,140.92987,-0.00079126505
2020-09-23,TLT,141.1186,0.0013383231
2020-09-24,TLT,141.65909,0.0038226652
2020-09-25,TLT,141.65909,0.0
2020-09-28,TLT,141.25584,-0.0028506399
2020-09-29,TLT,141.4188,0.0011529059
2020-09-30,TLT,140.06337,-0.0096306885
2020-10-01,TLT,140.29437,0.001647915
2020-10-02,TLT,139.77054,-0.0037408103
2020-10-05,TLT,137.03949,-0.019732935
2020-10-06,TLT,137.77808,0.0053751166
2020-10-07,TLT,136.77327,-0.007319658
2020-10-08,TLT,137.51183,0.0053853285
2020-10-09,TLT,137.48604,-0.00018754584
2020-10-12,TLT,137.92404,0.00318074
2020-10-13,TLT,138.91162,0.0071348
2020-10-14,TLT,139.22948,0.0022855736
2020-10-15,TLT,138.98901,-0.0017285934
2020-10-16,TLT,138.60255,-0.0027843756
2020-10-19,TLT,138.07867,-0.0037868896
2020-10-20,TLT,136.76471,-0.009561626
2020-10-21,TLT,136.29234,-0.0034598396
2020-10-22,TLT,134.87526,-0.010451814
2020-10-23,TLT,135.69974,0.0060942858
2020-10-26,TLT,136.96222,0.009260483
2020-10-27,TLT,137.88112,0.00668674
2020-10-28,TLT,138.01,0.00093425077
2020-10-29,TLT,136.67026,-0.009754961
2020-10-30,TLT,135.32193,-0.00991454
2020-11-02,TLT,136.33548,0.007462005
2020-11-03,TLT,135.54454,-0.0058183135
2020-11-04,TLT,138.48483,0.02146051
2020-11-05,TLT,138.72559,0.0017369711
2020-11-06,TLT,137.0491,-0.012158504
2020-11-09,TLT,134.16902,-0.021238916
2020-11-10,TLT,133.39525,-0.0057838466
2020-11-11,TLT,133.87672,0.0036028945
2020-11-12,TLT,136.15497,0.016874302
2020-11-13,TLT,135.97443,-0.0013268837
2020-11-16,TLT,135.64775,-0.0024053676
2020-11-17,TLT,136.53325,0.006506708
2020-11-18,TLT,136.92873,0.002892377
2020-11-19,TLT,137.63371,0.0051353574
2020-11-20,TLT,138.85455,0.008831104
2020-11-23,TLT,138.2183,-0.004592632
2020-11-24,TLT,136.84274,-0.010001969
2020-11-25,TLT,136.42151,-0.0030829825
2020-11-27,TLT,137.74545,0.009658015
2020-11-30,TLT,137.57352,-0.0012489953
2020-12-01,TLT,135.54503,-0.014854542
2020-12-02,TLT,134.46935,-0.007967644
2020-12-03,TLT,135.5537,0.008031584
2020-12-04,TLT,133.5657,-0.014774316
2020-12-07,TLT,134.77057,0.008980319
2020-12-08,TLT,135.40732,0.0047135646
2020-12-09,TLT,134.95984,-0.0033101628
2020-12-10,TLT,136.15614,0.008825094
2020-12-11,TLT,136.63806,0.0035332043
2020-12-14,TLT,136.25935,-0.0027754614
2020-12-15,TLT,135.80325,-0.0033529112
2020-12-16,TLT,135.44179,-0.0026652333
2020-12-17,TLT,135.0834,-0.002649538
2020-12-18,TLT,134.67851,-0.003001849
2020-12-21,TLT,135.21269,0.003958487
2020-12-22,TLT,135.91043,0.0051470357
2020-12-23,TLT,134.97139,-0.006933244
2020-12-24,TLT,135.50558,0.003950027
2020-12-28,TLT,135.5659,0.00044503386
2020-12-29,TLT,135.39351,-0.0012724698
2020-12-30,TLT,135.6864,0.0021609315
2020-12-31,TLT,135.88458,0.0014595167
2021-01-04,TLT,135.72093,-0.0012050604
2021-01-05,TLT,134.71295,-0.0074545764
2021-01-06,TLT,131.9476,-0.020741347
2021-01-07,TLT,130.78452,-0.008853836
2021-01-08,TLT,130.3624,-0.0032328125
2021-01-11,TLT,130.14702,-0.001653513
2021-01-12,TLT,130.0436,-0.000794987
2021-01-13,TLT,131.50821,0.011199541
2021-01-14,TLT,130.27621,-0.009412353
2021-01-15,TLT,130.79315,0.0039601577
2021-01-19,TLT,131.21529,0.003222299
2021-01-20,TLT,131.3445,0.0009842439
2021-01-21,TLT,130.42273,-0.0070426846
2021-01-22,TLT,130.84483,0.003231203
2021-01-25,TLT,132.38692,0.011716682
2021-01-26,TLT,132.13708,-0.0018889192
2021-01-27,TLT,132.47313,0.0025399209
2021-01-28,TLT,131.74077,-0.0055437107
2021-01-29,TLT,130.94821,-0.006034202
2021-02-01,TLT,131.09996,0.0011581739
2021-02-02,TLT,130.25476,-0.0064678574
2021-02-03,TLT,129.099,-0.008912686
2021-02-04,TLT,128.75401,-0.0026758357
2021-02-05,TLT,127.67586,-0.00840902
2021-02-08,TLT,128.23651,0.004381614
2021-02-09,TLT,128.33136,0.0007393649
2021-02-10,TLT,129.18524,0.0066316887
2021-02-11,TLT,128.47803,-0.00548946
2021-02-12,TLT,126.8824,-0.012497219
2021-02-16,TLT,124.95036,-0.015344113
2021-02-17,TLT,125.743904,0.0063307676
2021-02-18,TLT,125.235016,-0.0040552327
2021-02-19,TLT,123.57039,-0.013381155
2021-02-22,TLT,122.630295,-0.007636848
2021-02-23,TLT,122.27665,-0.0028879996
2021-02-24,TLT,121.47453,-0.0065814597
2021-02-25,TLT,119.49075,-0.016465647
2021-02-26,TLT,123.440994,0.032524273
2021-03-01,TLT,121.81063,-0.01329563
2021-03-02,TLT,121.819305,7.1211456e-05
2021-03-03,TLT,120.49808,-0.010905046
2021-03-04,TLT,119.72087,-0.0064708395
2021-03-05,TLT,119.95403,0.0019456522
2021-03-08,TLT,119.02145,-0.007804913
2021-03-09,TLT,120.67078,0.013762283
2021-03-10,TLT,120.9126,0.0020019703
2021-03-11,TLT,120.04034,-0.0072401264
2021-03-12,TLT,117.49299,-0.021449165
2021-03-15,TLT,118.1838,0.0058623776
2021-03-16,TLT,117.70885,-0.00402686
2021-03-17,TLT,116.82804,-0.0075110584
2021-03-18,TLT,115.64498,-0.010178126
2021-03-19,TLT,116.361664,0.0061781397
2021-03-22,TLT,117.66571,0.01114451
2021-03-23,TLT,118.72782,0.008986016
2021-03-24,TLT,119.366875,0.005368073
2021-03-25,TLT,118.42563,-0.007916573
2021-03-26,TLT,118.01106,-0.0035067862
2021-03-29,TLT,117.00935,-0.008524494
2021-03-30,TLT,117.62248,0.005226316
2021-03-31,TLT,116.966194,-0.005595239
2021-04-01,TLT,118.907486,0.016460808
2021-04-05,TLT,118.388626,-0.0043731076
2021-04-06,TLT,119.19288,0.006770356
2021-04-07,TLT,118.36273,-0.006989102
2021-04-08,TLT,119.33984,0.008221344
2021-04-09,TLT,118.907486,-0.003629491
2021-04-12,TLT,118.85559,-0.00043652818
2021-04-13,TLT,119.74626,0.0074657835
2021-04-14,TLT,119.36579,-0.0031823623
2021-04-15,TLT,121.36331,0.016595969
2021-04-16,TLT,120.42079,-0.0077964175
2021-04-19,TLT,120.07485,-0.002876891
2021-04-20,TLT,120.62826,0.0045982515
2021-04-21,TLT,120.87041,0.0020053894
2021-04-22,TLT,121.397934,0.004354904
2021-04-23,TLT,121.112564,-0.0023534652
2021-04-26,TLT,120.93961,-0.0014290371
2021-04-27,TLT,119.88462,-0.008761572
2021-04-28,TLT,119.962456,0.0006490393
2021-04-29,TLT,119.60792,-0.0029597834
2021-04-30,TLT,119.88462,0.0023107443
2021-05-03,TLT,119.956505,0.00059943146
2021-05-04,TLT,120.77058,0.006763466
2021-05-05,TLT,120.96968,0.0016472585
2021-05-06,TLT,121.1689,0.001645494
2021-05-07,TLT,120.57138,-0.0049434886
2021-05-10,TLT,119.350334,-0.010178795
2021-05-11,TLT,118.6749,-0.0056753624
2021-05-12,TLT,117.427826,-0.010563892
2021-05-13,TLT,117.60967,0.0015473842
2021-05-14,TLT,118.70949,0.009307949
2021-05-17,TLT,118.45832,-0.0021180564
2021-05-18,TLT,118.1553,-0.0025613443
2021-05-19,TLT,117.86949,-0.002421821
2021-05-20,TLT,118.83939,0.008194939
2021-05-21,TLT,119.22041,0.0032010437
2021-05-24,TLT,119.662125,0.0036981518
2021-05-25,TLT,120.77058,0.0092205405
2021-05-26,TLT,120.56271,-0.001722621
2021-05-27,TLT,120.07779,-0.0040302854
2021-05-28,TLT,119.88722,-0.0015882903
2021-06-01,TLT,119.86036,-0.00022409484
2021-06-02,TLT,120.13786,0.0023125513
2021-06-03,TLT,119.686874,-0.0037609907
2021-06-04,TLT,121.32597,0.013601967
2021-06-07,TLT,120.95306,-0.0030784132
2021-06-08,TLT,121.80296,0.0070021776
2021-06-09,TLT,122.87831,0.008789842
2021-06-10,TLT,123.615486,0.005981304
2021-06-11,TLT,123.416,-0.001615064
2021-06-14,TLT,122.47075,-0.007688549
2021-06-15,TLT,122.32331,-0.0012045886
2021-06-16,TLT,122.2192,-0.0008514734
2021-06-17,TLT,124.04906,0.014860953
2021-06-18,TLT,126.38189,0.018631082
2021-06-21,TLT,124.26588,-0.016884753
2021-06-22,TLT,124.56941,0.002439651
2021-06-23,TLT,124.24854,-0.0025791517
2021-06-24,TLT,124.44802,0.0016041894
2021-06-25,TLT,123.15583,-0.010437659
2021-06-28,TLT,124.421974,0.010228339
2021-06-29,TLT,124.63012,0.0016714992
2021-06-30,TLT,125.18521,0.004444025
2021-07-01,TLT,125.19212,5.5214514e-05
2021-07-02,TLT,125.947624,0.006016595
2021-07-06,TLT,127.42378,0.011652261
2021-07-07,TLT,128.55272,0.008820686
2021-07-08,TLT,129.05635,0.0039100503
2021-07-09,TLT,127.2414,-0.014163054
2021-07-12,TLT,127.076485,-0.0012969361
2021-07-13,TLT,126.10388,-0.0076831207
2021-07-14,TLT,127.536674,0.01129794
2021-07-15,TLT,128.94345,0.010969977
2021-07-16,TLT,128.70032,-0.0018873627
2021-07-19,TLT,131.52249,0.021691294
2021-07-20,TLT,130.25467,-0.009686347
2021-07-21,TLT,128.60478,-0.012747531
2021-07-22,TLT,129.82043,0.009408226
2021-07-23,TLT,128.95212,-0.0067110667
2021-07-26,TLT,128.57007,-0.0029671218
2021-07-27,TLT,129.94205,0.010614525
2021-07-28,TLT,129.95068,6.646184e-05
2021-07-29,TLT,129.23006,-0.0055608195
2021-07-30,TLT,129.83786,0.00469224
2021-08-02,TLT,130.99596,0.008880014
2021-08-03,TLT,131.06546,0.0005304389
2021-08-04,TLT,131.33502,0.0020545835
2021-08-05,TLT,130.66554,-0.0051105297
2021-08-06,TLT,128.48328,-0.016842198
2021-08-09,TLT,128.02254,-0.0035924304
2021-08-10,TLT,127.43126,-0.004629245
2021-08-11,TLT,127.35307,-0.0006137429
2021-08-12,TLT,127.1444,-0.0016398719
2021-08-13,TLT,129.15277,0.015672514
2021-08-16,TLT,129.46574,0.0024203463
2021-08-17,TLT,129.41357,-0.0004030434
2021-08-18,TLT,129.84831,0.0033536635
2021-08-19,TLT,130.8047,0.0073384508
2021-08-20,TLT,130.89159,0.0006640029
2021-08-23,TLT,130.8047,-0.0006640029
2021-08-24,TLT,129.78737,-0.007807906
2021-08-25,TLT,128.70935,-0.00834072
2021-08-26,TLT,129.06586,0.0027660269
2021-08-27,TLT,129.94395,0.006780445
2021-08-30,TLT,130.28299,0.0026056888
2021-08-31,TLT,129.39618,-0.0068300725
2021-09-01,TLT,129.6129,0.0016734598
2021-09-02,TLT,130.17877,0.0043563605
2021-09-03,TLT,128.99486,-0.009136133
2021-09-07,TLT,127.90674,-0.00847115
2021-09-08,TLT,128.77724,0.006782675
2021-09-09,TLT,130.33553,0.0120280245
2021-09-10,TLT,129.1864,-0.008855757
2021-09-13,TLT,129.96996,0.0060469788
2021-09-14,TLT,131.54552,0.012049616
2021-09-15,TLT,131.08418,-0.0035131953
2021-09-16,TLT,130.48344,-0.004593379
2021-09-17,TLT,129.85664,-0.0048152534
2021-09-20,TLT,131.46718,0.012326125
2021-09-21,TLT,131.35405,-0.00086087926
2021-09-22,TLT,132.13747,0.005946446
2021-09-23,TLT,129.15155,-0.022856269
2021-09-24,TLT,127.88931,-0.009821378
2021-09-27,TLT,127.419205,-0.0036826704
2021-09-28,TLT,125.43446,-0.015699057
2021-09-29,TLT,125.65202,0.0017329477
2021-09-30,TLT,125.63465,-0.00013826544
2021-10-01,TLT,126.69198,0.008380673
2021-10-04,TLT,126.369446,-0.0025490478
2021-10-05,TLT,125.149185,-0.009703219
2021-10-06,TLT,125.85516,0.0056252433
2021-10-07,TLT,124.53896,-0.010513125
2021-10-08,TLT,123.66738,-0.007023073
2021-10-11,TLT,123.35356,-0.0025408377
2021-10-12,TLT,125.46292,0.01695555
2021-10-13,TLT,126.68319,0.009679132
2021-10-14,TLT,127.153854,0.0037084068
2021-10-15,TLT,126.413025,-0.0058432836
2021-10-18,TLT,127.00574,0.0046777395
2021-10-19,TLT,125.25374,-0.013890674
2021-10-20,TLT,124.40827,-0.0067729154
2021-10-21,TLT,124.26008,-0.0011918958
2021-10-22,TLT,125.62856,0.010952864
2021-10-25,TLT,125.43674,-0.0015280957
2021-10-26,TLT,126.47402,0.008235383
2021-10-27,TLT,128.77515,0.018030906
2021-10-28,TLT,128.33928,-0.0033904572
2021-10-29,TLT,128.73158,0.0030521061
2021-11-01,TLT,127.80472,-0.0072260234
2021-11-02,TLT,128.37195,0.0044284374
2021-11-03,TLT,127.04544,-0.010387072
2021-11-04,TLT,128.38069,0.010455179
2021-11-05,TLT,130.30078,0.014845477
2021-11-08,TLT,130.0564,-0.0018773044
2021-11-09,TLT,131.74947,0.012933958
2021-11-10,TLT,129.34073,-0.018451903
2021-11-11,TLT,129.14874,-0.0014854464
2021-11-12,TLT,128.58147,-0.0044020987
2021-11-15,TLT,126.966866,-0.012636534
2021-11-16,TLT,126.643936,-0.0025466545
2021-11-17,TLT,127.647606,0.007893892
2021-11-18,TLT,128.12756,0.003752969
2021-11-19,TLT,129.48041,0.01050322
2021-11-22,TLT,127.96181,-0.011797739
2021-11-23,TLT,126.11156,-0.01456495
2021-11-24,TLT,128.13634,0.015927944
2021-11-26,TLT,131.37424,0.024955189
2021-11-29,TLT,130.31818,-0.008071052
2021-11-30,TLT,132.29933,0.01508805
2021-12-01,TLT,133.11543,0.0061496478
2021-12-02,TLT,133.2815,0.0012467217
2021-12-03,TLT,134.87184,0.011861616
2021-12-06,TLT,133.01935,-0.013830412
2021-12-07,TLT,131.94458,-0.008112606
2021-12-08,TLT,129.66396,-0.01743584
2021-12-09,TLT,130.38924,0.005577956
2021-12-10,TLT,130.07463,-0.0024157353
2021-12-13,TLT,131.99701,0.014670897
2021-12-14,TLT,131.68242,-0.0023861597
2021-12-15,TLT,130.41537,-0.009668559
2021-12-16,TLT,130.46611,0.00038895418
2021-12-17,TLT,131.94453,0.011268138
2021-12-20,TLT,130.95604,-0.0075199497
2021-12-21,TLT,130.4574,-0.0038149727
2021-12-22,TLT,131.06102,0.0046162982
2021-12-23,TLT,129.92374,-0.008715379
2021-12-27,TLT,130.23871,0.0024213493
2021-12-28,TLT,129.72258,-0.003970816
2021-12-29,TLT,128.30542,-0.0109846555
